Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:08:32,2020-09-11 01:08:32,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Filtre Kontrolu,,,,2020-09-11 01:08:32,2020-09-11 01:08:37,"4,753s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:08:32,2020-09-11 01:08:33,"0,980s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Filtre Kontrolu.feature"")",,,,2020-09-11 01:08:33,2020-09-11 01:08:37,"3,620s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:08:37,2020-09-11 01:08:37,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Ekle/VKN-Temel Fatura-Satis Tipinde,,,,2020-09-11 01:08:37,2020-09-11 01:08:41,"4,639s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:08:37,2020-09-11 01:08:38,"0,986s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Ekle/VKN-Temel Fatura-Satis Tipinde.feature"")",,,,2020-09-11 01:08:38,2020-09-11 01:08:41,"3,522s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:08:41,2020-09-11 01:08:41,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Numara Olustur,,,,2020-09-11 01:08:41,2020-09-11 01:08:46,"4,762s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:08:41,2020-09-11 01:08:42,"0,974s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Numara Olustur.feature"")",,,,2020-09-11 01:08:42,2020-09-11 01:08:46,"3,654s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:08:46,2020-09-11 01:08:46,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/As400,,,,2020-09-11 01:08:46,2020-09-11 01:08:51,"4,702s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:08:46,2020-09-11 01:08:47,"0,985s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/As400.feature"")",,,,2020-09-11 01:08:47,2020-09-11 01:08:51,"3,577s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:08:51,2020-09-11 01:08:51,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Degistir,,,,2020-09-11 01:08:51,2020-09-11 01:08:55,"4,789s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:08:51,2020-09-11 01:08:52,"0,987s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Degistir.feature"")",,,,2020-09-11 01:08:52,2020-09-11 01:08:55,"3,645s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:08:55,2020-09-11 01:08:55,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Excele Aktar,,,,2020-09-11 01:08:55,2020-09-11 01:09:00,"4,814s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:08:55,2020-09-11 01:08:56,"0,976s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Excele Aktar.feature"")",,,,2020-09-11 01:08:57,2020-09-11 01:09:00,"3,693s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:09:00,2020-09-11 01:09:00,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Goster,,,,2020-09-11 01:09:00,2020-09-11 01:09:05,"4,754s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:09:00,2020-09-11 01:09:01,"0,985s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Goster.feature"")",,,,2020-09-11 01:09:01,2020-09-11 01:09:05,"3,630s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:09:05,2020-09-11 01:09:05,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Tumunu Excele Aktar,,,,2020-09-11 01:09:05,2020-09-11 01:09:10,"4,697s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:09:05,2020-09-11 01:09:06,"0,981s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Tumunu Excele Aktar.feature"")",,,,2020-09-11 01:09:06,2020-09-11 01:09:10,"3,574s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:09:10,2020-09-11 01:09:10,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/UBL,,,,2020-09-11 01:09:10,2020-09-11 01:09:15,"4,881s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:09:10,2020-09-11 01:09:11,"0,985s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/UBL.feature"")",,,,2020-09-11 01:09:11,2020-09-11 01:09:15,"3,745s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:09:15,2020-09-11 01:09:15,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Onayla,,,,2020-09-11 01:09:15,2020-09-11 01:09:19,"4,874s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:09:15,2020-09-11 01:09:16,"0,977s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Onayla.feature"")",,,,2020-09-11 01:09:16,2020-09-11 01:09:19,"3,762s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:09:19,2020-09-11 01:09:19,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Sil,,,,2020-09-11 01:09:19,2020-09-11 01:09:24,"4,798s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:09:19,2020-09-11 01:09:20,"0,989s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Olusturma/Sil.feature"")",,,,2020-09-11 01:09:21,2020-09-11 01:09:24,"3,657s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:09:24,2020-09-11 01:09:24,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Taslak/Buton Kontrolu,,,,2020-09-11 01:09:24,2020-09-11 01:09:29,"4,830s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:09:24,2020-09-11 01:09:25,"0,982s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Taslak/Buton Kontrolu.feature"")",,,,2020-09-11 01:09:25,2020-09-11 01:09:29,"3,688s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:09:29,2020-09-11 01:09:29,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/e-Fatura Taslak/Filtre Kontrolu,,,,2020-09-11 01:09:29,2020-09-11 01:09:34,"4,760s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:09:29,2020-09-11 01:09:30,"0,994s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/e-Fatura Taslak/Filtre Kontrolu.feature"")",,,,2020-09-11 01:09:30,2020-09-11 01:09:34,"3,601s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:09:34,2020-09-11 01:09:34,"0,002s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/Excel e-Fatura Olusturma/Buton Kontrolu,,,,2020-09-11 01:09:34,2020-09-11 01:09:39,"4,746s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:09:34,2020-09-11 01:09:35,"0,974s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/Excel e-Fatura Olusturma/Buton Kontrolu.feature"")",,,,2020-09-11 01:09:35,2020-09-11 01:09:39,"3,622s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:09:39,2020-09-11 01:09:39,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/Excel e-Fatura Olusturma/Excele Aktar,,,,2020-09-11 01:09:39,2020-09-11 01:09:43,"4,790s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:09:39,2020-09-11 01:09:40,"0,983s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/Excel e-Fatura Olusturma/Excele Aktar.feature"")",,,,2020-09-11 01:09:40,2020-09-11 01:09:43,"3,645s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:09:43,2020-09-11 01:09:43,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/e-Fatura Araclari/Sgk e-Fatura Olusturma/Buton Kontrolu,,,,2020-09-11 01:09:43,2020-09-11 01:09:48,"4,902s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:09:43,2020-09-11 01:09:44,"1,051s",ERROR
"runFeatureFile(""Include/features/e-Fatura/e-Fatura Araclari/Sgk e-Fatura Olusturma/Buton Kontrolu.feature"")",,,,2020-09-11 01:09:45,2020-09-11 01:09:48,"3,682s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:09:48,2020-09-11 01:09:48,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Buton Kontrolu,,,,2020-09-11 01:09:48,2020-09-11 01:09:53,"4,751s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:09:48,2020-09-11 01:09:49,"1,009s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Buton Kontrolu.feature"")",,,,2020-09-11 01:09:49,2020-09-11 01:09:53,"3,584s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:09:53,2020-09-11 01:09:53,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Departman Ata,,,,2020-09-11 01:09:53,2020-09-11 01:09:58,"4,725s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:09:53,2020-09-11 01:09:54,"0,982s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Departman Ata.feature"")",,,,2020-09-11 01:09:54,2020-09-11 01:09:58,"3,589s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:09:58,2020-09-11 01:09:58,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Departman Geri Al,,,,2020-09-11 01:09:58,2020-09-11 01:10:03,"4,929s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:09:58,2020-09-11 01:09:59,"0,984s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Departman Geri Al.feature"")",,,,2020-09-11 01:09:59,2020-09-11 01:10:03,"3,792s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:10:03,2020-09-11 01:10:03,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Excele Aktar,,,,2020-09-11 01:10:03,2020-09-11 01:10:08,"4,946s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:10:03,2020-09-11 01:10:04,"0,999s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Excele Aktar.feature"")",,,,2020-09-11 01:10:04,2020-09-11 01:10:08,"3,812s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:10:08,2020-09-11 01:10:08,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Filtre Kontrolu,,,,2020-09-11 01:10:08,2020-09-11 01:10:13,"4,957s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:10:08,2020-09-11 01:10:09,"0,988s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Filtre Kontrolu.feature"")",,,,2020-09-11 01:10:09,2020-09-11 01:10:13,"3,799s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:10:13,2020-09-11 01:10:13,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Gecmis,,,,2020-09-11 01:10:13,2020-09-11 01:10:17,"4,802s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:10:13,2020-09-11 01:10:14,"0,974s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Gecmis.feature"")",,,,2020-09-11 01:10:14,2020-09-11 01:10:17,"3,669s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:10:17,2020-09-11 01:10:17,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Gorseli Ac,,,,2020-09-11 01:10:17,2020-09-11 01:10:22,"4,925s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:10:17,2020-09-11 01:10:18,"1,034s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Gorseli Ac.feature"")",,,,2020-09-11 01:10:19,2020-09-11 01:10:22,"3,740s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:10:22,2020-09-11 01:10:22,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/PDF Goster,,,,2020-09-11 01:10:22,2020-09-11 01:10:27,"4,906s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:10:22,2020-09-11 01:10:23,"0,990s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/PDF Goster.feature"")",,,,2020-09-11 01:10:24,2020-09-11 01:10:27,"3,737s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:10:27,2020-09-11 01:10:27,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/PDF Indir,,,,2020-09-11 01:10:27,2020-09-11 01:10:32,"4,838s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:10:27,2020-09-11 01:10:28,"0,974s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/PDF Indir.feature"")",,,,2020-09-11 01:10:28,2020-09-11 01:10:32,"3,727s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:10:32,2020-09-11 01:10:32,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Sertifika,,,,2020-09-11 01:10:32,2020-09-11 01:10:37,"4,788s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:10:32,2020-09-11 01:10:33,"0,989s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Sertifika.feature"")",,,,2020-09-11 01:10:33,2020-09-11 01:10:37,"3,642s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:10:37,2020-09-11 01:10:37,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Statu Ata,,,,2020-09-11 01:10:37,2020-09-11 01:10:42,"4,755s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:10:37,2020-09-11 01:10:38,"0,994s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Statu Ata.feature"")",,,,2020-09-11 01:10:38,2020-09-11 01:10:42,"3,611s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:10:42,2020-09-11 01:10:42,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-PDF Secilenler,,,,2020-09-11 01:10:42,2020-09-11 01:10:47,"4,945s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:10:42,2020-09-11 01:10:43,"0,975s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-PDF Secilenler.feature"")",,,,2020-09-11 01:10:43,2020-09-11 01:10:47,"3,828s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:10:47,2020-09-11 01:10:47,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-PDF Tumu,,,,2020-09-11 01:10:47,2020-09-11 01:10:52,"5,053s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:10:47,2020-09-11 01:10:48,"0,990s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-PDF Tumu.feature"")",,,,2020-09-11 01:10:48,2020-09-11 01:10:52,"3,894s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:10:52,2020-09-11 01:10:52,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-UBL Secilenler,,,,2020-09-11 01:10:52,2020-09-11 01:10:57,"4,917s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:10:52,2020-09-11 01:10:53,"1,000s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-UBL Secilenler.feature"")",,,,2020-09-11 01:10:53,2020-09-11 01:10:57,"3,765s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:10:57,2020-09-11 01:10:57,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-UBL Tumu,,,,2020-09-11 01:10:57,2020-09-11 01:11:02,"4,933s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:10:57,2020-09-11 01:10:58,"0,987s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Toplu Indirme-UBL Tumu.feature"")",,,,2020-09-11 01:10:58,2020-09-11 01:11:02,"3,793s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:11:02,2020-09-11 01:11:02,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Tumunu Excele Aktar,,,,2020-09-11 01:11:02,2020-09-11 01:11:06,"4,934s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:11:02,2020-09-11 01:11:03,"0,992s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Tumunu Excele Aktar.feature"")",,,,2020-09-11 01:11:03,2020-09-11 01:11:06,"3,792s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:11:06,2020-09-11 01:11:06,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/UBL-Goster,,,,2020-09-11 01:11:06,2020-09-11 01:11:12,"5,050s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:11:06,2020-09-11 01:11:07,"0,990s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/UBL-Goster.feature"")",,,,2020-09-11 01:11:08,2020-09-11 01:11:12,"3,893s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:11:12,2020-09-11 01:11:12,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/UBL-Indir,,,,2020-09-11 01:11:12,2020-09-11 01:11:17,"5,204s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:11:12,2020-09-11 01:11:12,"0,976s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/UBL-Indir.feature"")",,,,2020-09-11 01:11:13,2020-09-11 01:11:17,"4,057s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:11:17,2020-09-11 01:11:17,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Faturalar/Varsayilan Ile Goster,,,,2020-09-11 01:11:17,2020-09-11 01:11:22,"4,998s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:11:17,2020-09-11 01:11:18,"0,989s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Faturalar/Varsayilan Ile Goster.feature"")",,,,2020-09-11 01:11:18,2020-09-11 01:11:22,"3,861s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:11:22,2020-09-11 01:11:22,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Buton Kontrolu,,,,2020-09-11 01:11:22,2020-09-11 01:11:27,"5,061s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:11:22,2020-09-11 01:11:23,"1,052s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Buton Kontrolu.feature"")",,,,2020-09-11 01:11:23,2020-09-11 01:11:27,"3,798s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:11:27,2020-09-11 01:11:27,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Departman Ata,,,,2020-09-11 01:11:27,2020-09-11 01:11:32,"4,865s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:11:27,2020-09-11 01:11:28,"0,986s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Departman Ata.feature"")",,,,2020-09-11 01:11:28,2020-09-11 01:11:32,"3,732s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:11:32,2020-09-11 01:11:32,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Departman Geri Al,,,,2020-09-11 01:11:32,2020-09-11 01:11:37,"5,118s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:11:32,2020-09-11 01:11:33,"0,985s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Departman Geri Al.feature"")",,,,2020-09-11 01:11:33,2020-09-11 01:11:37,"3,954s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:11:37,2020-09-11 01:11:37,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Excele Aktar,,,,2020-09-11 01:11:37,2020-09-11 01:11:42,"4,966s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:11:37,2020-09-11 01:11:38,"0,982s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Excele Aktar.feature"")",,,,2020-09-11 01:11:38,2020-09-11 01:11:42,"3,827s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:11:42,2020-09-11 01:11:42,"0,002s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Fatura,,,,2020-09-11 01:11:42,2020-09-11 01:11:47,"4,947s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:11:42,2020-09-11 01:11:43,"0,979s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Fatura.feature"")",,,,2020-09-11 01:11:43,2020-09-11 01:11:47,"3,822s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:11:47,2020-09-11 01:11:47,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Filtre Kontrolu,,,,2020-09-11 01:11:47,2020-09-11 01:11:52,"4,952s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:11:47,2020-09-11 01:11:48,"0,975s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Filtre Kontrolu.feature"")",,,,2020-09-11 01:11:48,2020-09-11 01:11:52,"3,804s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:11:52,2020-09-11 01:11:52,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Gecmis,,,,2020-09-11 01:11:52,2020-09-11 01:11:57,"4,949s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:11:52,2020-09-11 01:11:53,"0,979s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Gecmis.feature"")",,,,2020-09-11 01:11:53,2020-09-11 01:11:57,"3,822s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:11:57,2020-09-11 01:11:57,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Gorseli Ac,,,,2020-09-11 01:11:57,2020-09-11 01:12:02,"4,942s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:11:57,2020-09-11 01:11:58,"0,994s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Gorseli Ac.feature"")",,,,2020-09-11 01:11:58,2020-09-11 01:12:02,"3,804s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:12:02,2020-09-11 01:12:02,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Toplu Indirme-UBL Secilenler,,,,2020-09-11 01:12:02,2020-09-11 01:12:07,"5,055s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:12:02,2020-09-11 01:12:03,"0,986s",ERROR
"runFeatureFile(""Include/features/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Toplu Indirme-UBL Secilenler.feature"")",,,,2020-09-11 01:12:03,2020-09-11 01:12:07,"3,881s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 01:12:07,2020-09-11 01:12:07,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/e-Fatura/Gelen Kutusu/Uygulama Yanitlari/Toplu Indirme-UBL Tumu,,,,2020-09-11 01:12:07,2020-09-11 01:12:12,"4,987s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 01:12:07,2020-09-11 01:12:08,"0,990s",ERROR
