Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:01:32,2020-09-12 01:01:33,"1,145s",ERROR
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Departman Ekle.feature"")",,,,2020-09-12 01:01:33,2020-09-12 01:01:39,"5,786s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:01:39,2020-09-12 01:01:39,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Kural Tanimla/Kural Ekle,,,,2020-09-12 01:01:39,2020-09-12 01:01:46,"7,407s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:01:39,2020-09-12 01:01:40,"1,087s",ERROR
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Kural Tanimla/Kural Ekle.feature"")",,,,2020-09-12 01:01:40,2020-09-12 01:01:46,"6,154s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:01:46,2020-09-12 01:01:46,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Buton Kontrolu,,,,2020-09-12 01:01:46,2020-09-12 01:01:53,"7,106s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:01:46,2020-09-12 01:01:47,"1,143s",ERROR
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Buton Kontrolu.feature"")",,,,2020-09-12 01:01:47,2020-09-12 01:01:53,"5,789s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:01:53,2020-09-12 01:01:53,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Filtre Kontrolu,,,,2020-09-12 01:01:53,2020-09-12 01:02:01,"7,623s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:01:53,2020-09-12 01:01:54,"1,151s",ERROR
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Filtre Kontrolu.feature"")",,,,2020-09-12 01:01:55,2020-09-12 01:02:01,"6,294s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:02:01,2020-09-12 01:02:01,"0,002s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Rol Ekle,,,,2020-09-12 01:02:01,2020-09-12 01:02:08,"7,333s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:02:01,2020-09-12 01:02:02,"1,173s",ERROR
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Rol Ekle.feature"")",,,,2020-09-12 01:02:02,2020-09-12 01:02:08,"5,995s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:02:08,2020-09-12 01:02:08,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Yetki Tanimla,,,,2020-09-12 01:02:08,2020-09-12 01:02:16,"7,579s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:02:08,2020-09-12 01:02:09,"1,093s",ERROR
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Yetki Tanimla.feature"")",,,,2020-09-12 01:02:09,2020-09-12 01:02:16,"6,312s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:02:16,2020-09-12 01:02:16,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Buton Kontrolu,,,,2020-09-12 01:02:16,2020-09-12 01:02:23,"7,217s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:02:16,2020-09-12 01:02:17,"1,148s",ERROR
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Buton Kontrolu.feature"")",,,,2020-09-12 01:02:17,2020-09-12 01:02:23,"5,878s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:02:23,2020-09-12 01:02:23,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Filtre Kontrolu,,,,2020-09-12 01:02:23,2020-09-12 01:02:30,"7,119s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:02:23,2020-09-12 01:02:24,"1,148s",ERROR
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Filtre Kontrolu.feature"")",,,,2020-09-12 01:02:24,2020-09-12 01:02:30,"5,802s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:02:30,2020-09-12 01:02:30,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Kullanici Ekle,,,,2020-09-12 01:02:30,2020-09-12 01:02:37,"6,845s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:02:30,2020-09-12 01:02:31,"1,154s",ERROR
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Kullanici Ekle.feature"")",,,,2020-09-12 01:02:31,2020-09-12 01:02:37,"5,524s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:02:37,2020-09-12 01:02:37,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Rol ve Departman Tanimla,,,,2020-09-12 01:02:37,2020-09-12 01:02:44,"6,877s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:02:37,2020-09-12 01:02:38,"1,130s",ERROR
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Rol ve Departman Tanimla.feature"")",,,,2020-09-12 01:02:38,2020-09-12 01:02:44,"5,600s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:02:44,2020-09-12 01:02:44,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Adres Defteri/Buton Kontrolu,,,,2020-09-12 01:02:44,2020-09-12 01:02:51,"7,232s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:02:44,2020-09-12 01:02:45,"1,131s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Araclar/Adres Defteri/Buton Kontrolu.feature"")",,,,2020-09-12 01:02:45,2020-09-12 01:02:51,"5,904s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:02:51,2020-09-12 01:02:51,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Adres Defteri/Filtre Kontrolu,,,,2020-09-12 01:02:51,2020-09-12 01:02:58,"6,901s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:02:51,2020-09-12 01:02:52,"1,064s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Araclar/Adres Defteri/Filtre Kontrolu.feature"")",,,,2020-09-12 01:02:52,2020-09-12 01:02:58,"5,658s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:02:58,2020-09-12 01:02:58,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Ayarlarim/Baslik Kontrolu,,,,2020-09-12 01:02:58,2020-09-12 01:03:05,"7,077s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:02:58,2020-09-12 01:02:59,"1,141s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Araclar/Ayarlarim/Baslik Kontrolu.feature"")",,,,2020-09-12 01:02:59,2020-09-12 01:03:05,"5,777s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:03:05,2020-09-12 01:03:05,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Ayarlarim/Fatura ve Zarflar Icin Sayfadaki Kayit Sayisi,,,,2020-09-12 01:03:05,2020-09-12 01:03:12,"6,859s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:03:05,2020-09-12 01:03:06,"1,147s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Araclar/Ayarlarim/Fatura ve Zarflar Icin Sayfadaki Kayit Sayisi.feature"")",,,,2020-09-12 01:03:06,2020-09-12 01:03:12,"5,514s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:03:12,2020-09-12 01:03:12,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/e-Arsiv Ayarlari/e-Arsiv Faturalari Icin On Deger XSLT,,,,2020-09-12 01:03:12,2020-09-12 01:03:19,"6,982s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:03:12,2020-09-12 01:03:13,"1,160s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Araclar/e-Arsiv Ayarlari/e-Arsiv Faturalari Icin On Deger XSLT.feature"")",,,,2020-09-12 01:03:13,2020-09-12 01:03:19,"5,614s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:03:19,2020-09-12 01:03:19,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Firma Bilgileri/Firma Bilgileri,,,,2020-09-12 01:03:19,2020-09-12 01:03:26,"6,831s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:03:19,2020-09-12 01:03:20,"1,133s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Araclar/Firma Bilgileri/Firma Bilgileri.feature"")",,,,2020-09-12 01:03:20,2020-09-12 01:03:26,"5,530s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:03:26,2020-09-12 01:03:26,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Arsiv/Buton Kontrolu,,,,2020-09-12 01:03:26,2020-09-12 01:03:33,"7,035s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:03:26,2020-09-12 01:03:27,"1,138s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Arsiv/Buton Kontrolu.feature"")",,,,2020-09-12 01:03:27,2020-09-12 01:03:33,"5,714s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:03:33,2020-09-12 01:03:33,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Arsiv/On Deger Ata,,,,2020-09-12 01:03:33,2020-09-12 01:03:40,"6,877s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:03:33,2020-09-12 01:03:34,"1,158s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Arsiv/On Deger Ata.feature"")",,,,2020-09-12 01:03:34,2020-09-12 01:03:40,"5,542s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:03:40,2020-09-12 01:03:40,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Arsiv/Onizleme,,,,2020-09-12 01:03:40,2020-09-12 01:03:47,"7,344s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:03:40,2020-09-12 01:03:41,"1,146s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Arsiv/Onizleme.feature"")",,,,2020-09-12 01:03:41,2020-09-12 01:03:47,"6,012s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:03:47,2020-09-12 01:03:47,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Arsiv/Tasarimi Indir,,,,2020-09-12 01:03:47,2020-09-12 01:03:56,"8,605s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:03:47,2020-09-12 01:03:48,"1,182s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Arsiv/Tasarimi Indir.feature"")",,,,2020-09-12 01:03:48,2020-09-12 01:03:56,"7,176s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:03:56,2020-09-12 01:03:56,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Fatura/Buton Kontrolu,,,,2020-09-12 01:03:56,2020-09-12 01:04:02,"6,508s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:03:56,2020-09-12 01:03:57,"1,119s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Fatura/Buton Kontrolu.feature"")",,,,2020-09-12 01:03:57,2020-09-12 01:04:02,"5,238s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:04:02,2020-09-12 01:04:02,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Fatura/On Deger Ata,,,,2020-09-12 01:04:02,2020-09-12 01:04:09,"6,612s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:04:02,2020-09-12 01:04:03,"1,132s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Fatura/On Deger Ata.feature"")",,,,2020-09-12 01:04:03,2020-09-12 01:04:09,"5,328s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:04:09,2020-09-12 01:04:09,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Fatura/Onizleme,,,,2020-09-12 01:04:09,2020-09-12 01:04:16,"6,753s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:04:09,2020-09-12 01:04:10,"1,145s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Fatura/Onizleme.feature"")",,,,2020-09-12 01:04:10,2020-09-12 01:04:16,"5,454s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:04:16,2020-09-12 01:04:16,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Fatura/Tasarimi Indir,,,,2020-09-12 01:04:16,2020-09-12 01:04:22,"6,486s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:04:16,2020-09-12 01:04:17,"1,067s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Fatura/Tasarimi Indir.feature"")",,,,2020-09-12 01:04:17,2020-09-12 01:04:22,"5,248s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:04:22,2020-09-12 01:04:22,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Irsaliye/Buton Kontrolu,,,,2020-09-12 01:04:22,2020-09-12 01:04:29,"6,531s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:04:22,2020-09-12 01:04:23,"1,129s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Irsaliye/Buton Kontrolu.feature"")",,,,2020-09-12 01:04:23,2020-09-12 01:04:29,"5,248s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:04:29,2020-09-12 01:04:29,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Irsaliye/On Deger Ata,,,,2020-09-12 01:04:29,2020-09-12 01:04:35,"6,638s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:04:29,2020-09-12 01:04:30,"1,122s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Irsaliye/On Deger Ata.feature"")",,,,2020-09-12 01:04:30,2020-09-12 01:04:35,"5,310s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:04:35,2020-09-12 01:04:35,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Irsaliye/Onizleme,,,,2020-09-12 01:04:35,2020-09-12 01:04:42,"6,591s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:04:35,2020-09-12 01:04:36,"1,112s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Irsaliye/Onizleme.feature"")",,,,2020-09-12 01:04:36,2020-09-12 01:04:42,"5,320s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:04:42,2020-09-12 01:04:42,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Irsaliye/Tasarimi Indir,,,,2020-09-12 01:04:42,2020-09-12 01:04:48,"6,593s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:04:42,2020-09-12 01:04:43,"1,116s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Irsaliye/Tasarimi Indir.feature"")",,,,2020-09-12 01:04:43,2020-09-12 01:04:48,"5,306s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:04:48,2020-09-12 01:04:48,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Mustahsil Makbuzu/Buton Kontrolu,,,,2020-09-12 01:04:48,2020-09-12 01:04:55,"6,666s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:04:48,2020-09-12 01:04:49,"1,053s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Mustahsil Makbuzu/Buton Kontrolu.feature"")",,,,2020-09-12 01:04:50,2020-09-12 01:04:55,"5,458s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:04:55,2020-09-12 01:04:55,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Mustahsil Makbuzu/On Deger Ata,,,,2020-09-12 01:04:55,2020-09-12 01:05:02,"6,735s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:04:55,2020-09-12 01:04:56,"1,077s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Mustahsil Makbuzu/On Deger Ata.feature"")",,,,2020-09-12 01:04:56,2020-09-12 01:05:02,"5,488s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:05:02,2020-09-12 01:05:02,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Mustahsil Makbuzu/Onizleme,,,,2020-09-12 01:05:02,2020-09-12 01:05:09,"6,755s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:05:02,2020-09-12 01:05:03,"1,067s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Mustahsil Makbuzu/Onizleme.feature"")",,,,2020-09-12 01:05:03,2020-09-12 01:05:09,"5,532s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:05:09,2020-09-12 01:05:09,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Mustahsil Makbuzu/Tasarimi Indir,,,,2020-09-12 01:05:09,2020-09-12 01:05:15,"6,804s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:05:09,2020-09-12 01:05:10,"1,080s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Mustahsil Makbuzu/Tasarimi Indir.feature"")",,,,2020-09-12 01:05:10,2020-09-12 01:05:15,"5,569s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:05:15,2020-09-12 01:05:15,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Serbest Meslek Makbuzu/Buton Kontrolu,,,,2020-09-12 01:05:15,2020-09-12 01:05:22,"6,679s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:05:15,2020-09-12 01:05:16,"1,074s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Serbest Meslek Makbuzu/Buton Kontrolu.feature"")",,,,2020-09-12 01:05:17,2020-09-12 01:05:22,"5,459s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:05:22,2020-09-12 01:05:22,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Serbest Meslek Makbuzu/On Deger Ata,,,,2020-09-12 01:05:22,2020-09-12 01:05:29,"6,755s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:05:22,2020-09-12 01:05:23,"1,134s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Serbest Meslek Makbuzu/On Deger Ata.feature"")",,,,2020-09-12 01:05:23,2020-09-12 01:05:29,"5,468s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-12 01:05:29,2020-09-12 01:05:29,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Serbest Meslek Makbuzu/Onizleme,,,,2020-09-12 01:05:29,2020-09-12 01:05:36,"6,776s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-12 01:05:29,2020-09-12 01:05:30,"1,117s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Serbest Meslek Makbuzu/Onizleme.feature"")",,,,2020-09-12 01:05:30,2020-09-12 01:05:36,"5,488s",FAILED
