Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:02:51,2020-09-09 12:02:51,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Filtre Kontrolu,Chrome 84.0.4147.135,,,2020-09-09 12:02:51,2020-09-09 12:03:10,"19,295s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:02:51,2020-09-09 12:02:56,"5,109s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Filtre Kontrolu.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:02:56,2020-09-09 12:03:10,"14,012s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:03:10,2020-09-09 12:03:10,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Departman Ekle,Chrome 84.0.4147.135,,,2020-09-09 12:03:10,2020-09-09 12:03:31,"21,056s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:03:10,2020-09-09 12:03:15,"5,170s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Departman Ekle.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:03:15,2020-09-09 12:03:31,"15,731s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:03:31,2020-09-09 12:03:31,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Kural Tanimla/Kural Ekle,Chrome 84.0.4147.135,,,2020-09-09 12:03:31,2020-09-09 12:03:55,"23,682s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:03:31,2020-09-09 12:03:36,"4,963s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Kural Tanimla/Kural Ekle.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:03:36,2020-09-09 12:03:55,"18,570s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:03:55,2020-09-09 12:03:55,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Buton Kontrolu,Chrome 84.0.4147.135,,,2020-09-09 12:03:55,2020-09-09 12:04:14,"18,987s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:03:55,2020-09-09 12:04:00,"4,967s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Buton Kontrolu.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:04:00,2020-09-09 12:04:14,"13,854s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:04:14,2020-09-09 12:04:14,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Filtre Kontrolu,Chrome 84.0.4147.135,,,2020-09-09 12:04:14,2020-09-09 12:04:32,"18,542s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:04:14,2020-09-09 12:04:19,"4,927s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Filtre Kontrolu.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:04:19,2020-09-09 12:04:32,"13,456s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:04:32,2020-09-09 12:04:32,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Rol Ekle,Chrome 84.0.4147.135,,,2020-09-09 12:04:32,2020-09-09 12:04:53,"20,633s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:04:32,2020-09-09 12:04:37,"4,963s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Rol Ekle.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:04:37,2020-09-09 12:04:53,"15,529s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:04:53,2020-09-09 12:04:53,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Yetki Tanimla,Chrome 84.0.4147.135,,,2020-09-09 12:04:53,2020-09-09 12:05:13,"20,614s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:04:53,2020-09-09 12:04:58,"4,986s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Yetki Tanimla.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:04:58,2020-09-09 12:05:13,"15,478s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:05:13,2020-09-09 12:05:13,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Buton Kontrolu,Chrome 84.0.4147.135,,,2020-09-09 12:05:13,2020-09-09 12:05:32,"18,861s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:05:13,2020-09-09 12:05:18,"4,980s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Buton Kontrolu.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:05:19,2020-09-09 12:05:32,"13,696s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:05:32,2020-09-09 12:05:32,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Filtre Kontrolu,Chrome 84.0.4147.135,,,2020-09-09 12:05:32,2020-09-09 12:05:51,"18,702s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:05:32,2020-09-09 12:05:37,"4,298s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Filtre Kontrolu.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:05:37,2020-09-09 12:05:51,"14,212s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:05:51,2020-09-09 12:05:51,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Kullanici Ekle,Chrome 84.0.4147.135,,,2020-09-09 12:05:51,2020-09-09 12:06:14,"22,833s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:05:51,2020-09-09 12:05:56,"4,986s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Kullanici Ekle.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:05:56,2020-09-09 12:06:14,"17,695s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:06:14,2020-09-09 12:06:14,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Rol ve Departman Tanimla,Chrome 84.0.4147.135,,,2020-09-09 12:06:14,2020-09-09 12:06:31,"17,680s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:06:14,2020-09-09 12:06:19,"4,991s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Rol ve Departman Tanimla.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:06:19,2020-09-09 12:06:31,"12,532s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:06:31,2020-09-09 12:06:31,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Adres Defteri/Buton Kontrolu,Chrome 84.0.4147.135,,,2020-09-09 12:06:31,2020-09-09 12:06:48,"16,949s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:06:31,2020-09-09 12:06:36,"4,962s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Araclar/Adres Defteri/Buton Kontrolu.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:06:37,2020-09-09 12:06:48,"11,822s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:06:48,2020-09-09 12:06:48,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Adres Defteri/Filtre Kontrolu,Chrome 84.0.4147.135,,,2020-09-09 12:06:48,2020-09-09 12:07:06,"17,828s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:06:48,2020-09-09 12:06:53,"5,012s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Araclar/Adres Defteri/Filtre Kontrolu.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:06:54,2020-09-09 12:07:06,"12,648s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:07:06,2020-09-09 12:07:06,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Ayarlarim/Baslik Kontrolu,Chrome 84.0.4147.135,,,2020-09-09 12:07:06,2020-09-09 12:07:27,"21,184s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:07:06,2020-09-09 12:07:11,"4,380s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Araclar/Ayarlarim/Baslik Kontrolu.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:07:11,2020-09-09 12:07:27,"16,629s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:07:27,2020-09-09 12:07:27,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Ayarlarim/Fatura ve Zarflar Icin Sayfadaki Kayit Sayisi,Chrome 84.0.4147.135,,,2020-09-09 12:07:27,2020-09-09 12:07:48,"20,468s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:07:27,2020-09-09 12:07:32,"4,985s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Araclar/Ayarlarim/Fatura ve Zarflar Icin Sayfadaki Kayit Sayisi.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:07:33,2020-09-09 12:07:48,"15,315s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:07:48,2020-09-09 12:07:48,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/e-Arsiv Ayarlari/e-Arsiv Faturalari Icin On Deger XSLT,Chrome 84.0.4147.135,,,2020-09-09 12:07:48,2020-09-09 12:08:04,"16,192s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:07:48,2020-09-09 12:07:53,"5,011s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Araclar/e-Arsiv Ayarlari/e-Arsiv Faturalari Icin On Deger XSLT.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:07:53,2020-09-09 12:08:04,"10,990s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:08:04,2020-09-09 12:08:04,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Firma Bilgileri/Firma Bilgileri,Chrome 84.0.4147.135,,,2020-09-09 12:08:04,2020-09-09 12:08:23,"18,971s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:08:04,2020-09-09 12:08:09,"5,026s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Araclar/Firma Bilgileri/Firma Bilgileri.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:08:09,2020-09-09 12:08:23,"13,764s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:08:23,2020-09-09 12:08:23,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Arsiv/Buton Kontrolu,Chrome 84.0.4147.135,,,2020-09-09 12:08:23,2020-09-09 12:08:43,"19,784s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:08:23,2020-09-09 12:08:28,"4,980s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Arsiv/Buton Kontrolu.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:08:28,2020-09-09 12:08:43,"14,630s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:08:43,2020-09-09 12:08:43,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Arsiv/On Deger Ata,Chrome 84.0.4147.135,,,2020-09-09 12:08:43,2020-09-09 12:09:01,"18,537s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:08:43,2020-09-09 12:08:48,"4,940s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Arsiv/On Deger Ata.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:08:48,2020-09-09 12:09:01,"13,414s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:09:01,2020-09-09 12:09:01,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Arsiv/Onizleme,Chrome 84.0.4147.135,,,2020-09-09 12:09:01,2020-09-09 12:09:21,"19,304s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:09:01,2020-09-09 12:09:06,"4,365s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Arsiv/Onizleme.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:09:06,2020-09-09 12:09:21,"14,761s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:09:21,2020-09-09 12:09:21,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Arsiv/Tasarimi Indir,Chrome 84.0.4147.135,,,2020-09-09 12:09:21,2020-09-09 12:09:41,"20,730s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:09:21,2020-09-09 12:09:26,"5,040s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Arsiv/Tasarimi Indir.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:09:26,2020-09-09 12:09:41,"15,466s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:09:41,2020-09-09 12:09:41,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Fatura/Buton Kontrolu,Chrome 84.0.4147.135,,,2020-09-09 12:09:41,2020-09-09 12:10:02,"20,758s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:09:41,2020-09-09 12:09:46,"5,062s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Fatura/Buton Kontrolu.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:09:47,2020-09-09 12:10:02,"15,486s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:10:02,2020-09-09 12:10:02,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Fatura/On Deger Ata,Chrome 84.0.4147.135,,,2020-09-09 12:10:02,2020-09-09 12:10:21,"18,853s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:10:02,2020-09-09 12:10:07,"5,091s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Fatura/On Deger Ata.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:10:08,2020-09-09 12:10:21,"13,528s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:10:21,2020-09-09 12:10:21,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Fatura/Onizleme,Chrome 84.0.4147.135,,,2020-09-09 12:10:21,2020-09-09 12:10:40,"19,237s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:10:21,2020-09-09 12:10:26,"5,192s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Fatura/Onizleme.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:10:26,2020-09-09 12:10:40,"13,851s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:10:40,2020-09-09 12:10:40,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Fatura/Tasarimi Indir,Chrome 84.0.4147.135,,,2020-09-09 12:10:40,2020-09-09 12:11:00,"19,984s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:10:40,2020-09-09 12:10:45,"5,006s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Fatura/Tasarimi Indir.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:10:46,2020-09-09 12:11:00,"14,746s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:11:00,2020-09-09 12:11:00,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Irsaliye/Buton Kontrolu,Chrome 84.0.4147.135,,,2020-09-09 12:11:00,2020-09-09 12:11:17,"16,917s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:11:00,2020-09-09 12:11:05,"4,512s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Irsaliye/Buton Kontrolu.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:11:05,2020-09-09 12:11:17,"12,201s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:11:17,2020-09-09 12:11:17,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Irsaliye/On Deger Ata,Chrome 84.0.4147.135,,,2020-09-09 12:11:17,2020-09-09 12:11:35,"17,445s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:11:17,2020-09-09 12:11:22,"4,980s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Irsaliye/On Deger Ata.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:11:22,2020-09-09 12:11:35,"12,253s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:11:35,2020-09-09 12:11:35,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Irsaliye/Onizleme,Chrome 84.0.4147.135,,,2020-09-09 12:11:35,2020-09-09 12:11:52,"17,227s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:11:35,2020-09-09 12:11:40,"5,124s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Irsaliye/Onizleme.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:11:40,2020-09-09 12:11:52,"11,905s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:11:52,2020-09-09 12:11:52,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Irsaliye/Tasarimi Indir,Chrome 84.0.4147.135,,,2020-09-09 12:11:52,2020-09-09 12:12:09,"17,310s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:11:52,2020-09-09 12:11:57,"5,000s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Irsaliye/Tasarimi Indir.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:11:57,2020-09-09 12:12:09,"12,068s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:12:09,2020-09-09 12:12:09,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Mustahsil Makbuzu/Buton Kontrolu,Chrome 84.0.4147.135,,,2020-09-09 12:12:09,2020-09-09 12:12:28,"18,875s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:12:09,2020-09-09 12:12:14,"5,012s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Mustahsil Makbuzu/Buton Kontrolu.feature"")",Chrome 84.0.4147.135,,,2020-09-09 12:12:14,2020-09-09 12:12:28,"13,660s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-09 12:12:28,2020-09-09 12:12:28,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Mustahsil Makbuzu/On Deger Ata,Chrome 84.0.4147.135,,,2020-09-09 12:12:28,2020-09-09 12:12:46,"18,314s",FAILED
