Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 16:50:28,2020-09-11 16:50:29,"1,263s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Araclar/Adres Defteri/Buton Kontrolu.feature"")",,,,2020-09-11 16:50:29,2020-09-11 16:50:38,"8,624s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 16:50:38,2020-09-11 16:50:38,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Adres Defteri/Filtre Kontrolu,,,,2020-09-11 16:50:38,2020-09-11 16:50:48,"9,557s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 16:50:38,2020-09-11 16:50:39,"1,301s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Araclar/Adres Defteri/Filtre Kontrolu.feature"")",,,,2020-09-11 16:50:40,2020-09-11 16:50:48,"7,928s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 16:50:48,2020-09-11 16:50:48,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Ayarlarim/Baslik Kontrolu,,,,2020-09-11 16:50:48,2020-09-11 16:50:58,"9,929s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 16:50:48,2020-09-11 16:50:49,"1,277s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Araclar/Ayarlarim/Baslik Kontrolu.feature"")",,,,2020-09-11 16:50:49,2020-09-11 16:50:58,"8,336s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 16:50:58,2020-09-11 16:50:58,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Ayarlarim/Fatura ve Zarflar Icin Sayfadaki Kayit Sayisi,,,,2020-09-11 16:50:58,2020-09-11 16:51:07,"9,277s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 16:50:58,2020-09-11 16:50:59,"1,239s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Araclar/Ayarlarim/Fatura ve Zarflar Icin Sayfadaki Kayit Sayisi.feature"")",,,,2020-09-11 16:50:59,2020-09-11 16:51:07,"7,754s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 16:51:07,2020-09-11 16:51:07,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/e-Arsiv Ayarlari/e-Arsiv Faturalari Icin On Deger XSLT,,,,2020-09-11 16:51:07,2020-09-11 16:51:17,"10,194s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 16:51:07,2020-09-11 16:51:08,"1,276s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Araclar/e-Arsiv Ayarlari/e-Arsiv Faturalari Icin On Deger XSLT.feature"")",,,,2020-09-11 16:51:08,2020-09-11 16:51:17,"8,585s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 16:51:17,2020-09-11 16:51:17,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Firma Bilgileri/Firma Bilgileri,,,,2020-09-11 16:51:17,2020-09-11 16:51:26,"8,960s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 16:51:17,2020-09-11 16:51:18,"1,297s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Araclar/Firma Bilgileri/Firma Bilgileri.feature"")",,,,2020-09-11 16:51:19,2020-09-11 16:51:26,"7,410s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 16:51:26,2020-09-11 16:51:26,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Arsiv/Buton Kontrolu,,,,2020-09-11 16:51:26,2020-09-11 16:51:35,"9,472s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 16:51:26,2020-09-11 16:51:27,"1,246s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Arsiv/Buton Kontrolu.feature"")",,,,2020-09-11 16:51:28,2020-09-11 16:51:35,"7,914s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 16:51:35,2020-09-11 16:51:35,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Arsiv/On Deger Ata,,,,2020-09-11 16:51:35,2020-09-11 16:51:45,"9,576s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 16:51:35,2020-09-11 16:51:37,"1,258s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Arsiv/On Deger Ata.feature"")",,,,2020-09-11 16:51:37,2020-09-11 16:51:45,"8,072s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 16:51:45,2020-09-11 16:51:45,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Arsiv/Onizleme,,,,2020-09-11 16:51:45,2020-09-11 16:51:55,"9,529s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 16:51:45,2020-09-11 16:51:46,"1,326s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Arsiv/Onizleme.feature"")",,,,2020-09-11 16:51:47,2020-09-11 16:51:55,"7,875s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 16:51:55,2020-09-11 16:51:55,"0,002s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Arsiv/Tasarimi Indir,,,,2020-09-11 16:51:55,2020-09-11 16:52:04,"9,871s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 16:51:55,2020-09-11 16:51:56,"1,279s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Arsiv/Tasarimi Indir.feature"")",,,,2020-09-11 16:51:56,2020-09-11 16:52:04,"8,321s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 16:52:04,2020-09-11 16:52:04,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Fatura/Buton Kontrolu,,,,2020-09-11 16:52:04,2020-09-11 16:52:14,"9,507s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 16:52:04,2020-09-11 16:52:06,"1,281s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Fatura/Buton Kontrolu.feature"")",,,,2020-09-11 16:52:06,2020-09-11 16:52:14,"7,921s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 16:52:14,2020-09-11 16:52:14,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Fatura/On Deger Ata,,,,2020-09-11 16:52:14,2020-09-11 16:52:23,"8,984s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 16:52:14,2020-09-11 16:52:15,"1,280s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Fatura/On Deger Ata.feature"")",,,,2020-09-11 16:52:15,2020-09-11 16:52:23,"7,428s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 16:52:23,2020-09-11 16:52:23,"0,002s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Fatura/Onizleme,,,,2020-09-11 16:52:23,2020-09-11 16:52:32,"8,985s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 16:52:23,2020-09-11 16:52:24,"1,175s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Fatura/Onizleme.feature"")",,,,2020-09-11 16:52:24,2020-09-11 16:52:32,"7,571s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 16:52:32,2020-09-11 16:52:32,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Fatura/Tasarimi Indir,,,,2020-09-11 16:52:32,2020-09-11 16:52:41,"8,594s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 16:52:32,2020-09-11 16:52:33,"1,276s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Fatura/Tasarimi Indir.feature"")",,,,2020-09-11 16:52:33,2020-09-11 16:52:41,"7,080s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 16:52:41,2020-09-11 16:52:41,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Irsaliye/Buton Kontrolu,,,,2020-09-11 16:52:41,2020-09-11 16:52:49,"8,959s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 16:52:41,2020-09-11 16:52:42,"1,402s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Irsaliye/Buton Kontrolu.feature"")",,,,2020-09-11 16:52:42,2020-09-11 16:52:49,"7,306s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 16:52:49,2020-09-11 16:52:49,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Irsaliye/On Deger Ata,,,,2020-09-11 16:52:49,2020-09-11 16:52:58,"8,782s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 16:52:49,2020-09-11 16:52:51,"1,268s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Irsaliye/On Deger Ata.feature"")",,,,2020-09-11 16:52:51,2020-09-11 16:52:58,"7,246s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 16:52:58,2020-09-11 16:52:58,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Irsaliye/Onizleme,,,,2020-09-11 16:52:58,2020-09-11 16:53:07,"8,779s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 16:52:58,2020-09-11 16:53:00,"1,250s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Irsaliye/Onizleme.feature"")",,,,2020-09-11 16:53:00,2020-09-11 16:53:07,"7,296s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 16:53:07,2020-09-11 16:53:07,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Irsaliye/Tasarimi Indir,,,,2020-09-11 16:53:07,2020-09-11 16:53:16,"9,311s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 16:53:07,2020-09-11 16:53:08,"1,224s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Irsaliye/Tasarimi Indir.feature"")",,,,2020-09-11 16:53:09,2020-09-11 16:53:16,"7,805s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 16:53:16,2020-09-11 16:53:16,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Mustahsil Makbuzu/Buton Kontrolu,,,,2020-09-11 16:53:16,2020-09-11 16:53:25,"9,010s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 16:53:16,2020-09-11 16:53:18,"1,252s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Mustahsil Makbuzu/Buton Kontrolu.feature"")",,,,2020-09-11 16:53:18,2020-09-11 16:53:25,"7,501s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 16:53:25,2020-09-11 16:53:25,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Mustahsil Makbuzu/On Deger Ata,,,,2020-09-11 16:53:25,2020-09-11 16:53:35,"9,118s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 16:53:25,2020-09-11 16:53:27,"1,224s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Mustahsil Makbuzu/On Deger Ata.feature"")",,,,2020-09-11 16:53:27,2020-09-11 16:53:34,"7,634s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 16:53:34,2020-09-11 16:53:35,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Mustahsil Makbuzu/Onizleme,,,,2020-09-11 16:53:35,2020-09-11 16:53:43,"8,818s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 16:53:35,2020-09-11 16:53:36,"1,258s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Mustahsil Makbuzu/Onizleme.feature"")",,,,2020-09-11 16:53:36,2020-09-11 16:53:43,"7,305s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 16:53:43,2020-09-11 16:53:43,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Mustahsil Makbuzu/Tasarimi Indir,,,,2020-09-11 16:53:43,2020-09-11 16:53:52,"8,860s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 16:53:43,2020-09-11 16:53:45,"1,176s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Mustahsil Makbuzu/Tasarimi Indir.feature"")",,,,2020-09-11 16:53:45,2020-09-11 16:53:52,"7,420s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 16:53:52,2020-09-11 16:53:52,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Serbest Meslek Makbuzu/Buton Kontrolu,,,,2020-09-11 16:53:52,2020-09-11 16:54:01,"8,473s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 16:53:52,2020-09-11 16:53:53,"1,197s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Serbest Meslek Makbuzu/Buton Kontrolu.feature"")",,,,2020-09-11 16:53:54,2020-09-11 16:54:01,"7,061s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 16:54:01,2020-09-11 16:54:01,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Serbest Meslek Makbuzu/On Deger Ata,,,,2020-09-11 16:54:01,2020-09-11 16:54:09,"8,561s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 16:54:01,2020-09-11 16:54:02,"1,242s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Serbest Meslek Makbuzu/On Deger Ata.feature"")",,,,2020-09-11 16:54:02,2020-09-11 16:54:09,"7,030s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 16:54:09,2020-09-11 16:54:09,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Serbest Meslek Makbuzu/Onizleme,,,,2020-09-11 16:54:09,2020-09-11 16:54:18,"8,409s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 16:54:09,2020-09-11 16:54:11,"1,268s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Serbest Meslek Makbuzu/Onizleme.feature"")",,,,2020-09-11 16:54:11,2020-09-11 16:54:18,"6,886s",FAILED
