Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Buton Kontrolu,Chrome 84.0.4147.135,,,2020-09-08 18:08:41,2020-09-08 18:09:02,"20,480s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:08:41,2020-09-08 18:08:47,"5,034s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Buton Kontrolu.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:08:47,2020-09-08 18:09:02,"15,233s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:09:02,2020-09-08 18:09:02,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Filtre Kontrolu,Chrome 84.0.4147.135,,,2020-09-08 18:09:02,2020-09-08 18:09:21,"19,436s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:09:02,2020-09-08 18:09:07,"5,032s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Filtre Kontrolu.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:09:07,2020-09-08 18:09:21,"14,187s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:09:21,2020-09-08 18:09:21,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Departman Ekle,Chrome 84.0.4147.135,,,2020-09-08 18:09:21,2020-09-08 18:09:42,"20,819s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:09:21,2020-09-08 18:09:26,"5,047s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Departman Ekle.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:09:27,2020-09-08 18:09:42,"15,592s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:09:42,2020-09-08 18:09:42,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Kural Tanimla/Kural Ekle,Chrome 84.0.4147.135,,,2020-09-08 18:09:42,2020-09-08 18:10:05,"22,666s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:09:42,2020-09-08 18:09:47,"5,009s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Departman Tanimlari/Kural Tanimla/Kural Ekle.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:09:47,2020-09-08 18:10:05,"17,505s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:10:05,2020-09-08 18:10:05,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Buton Kontrolu,Chrome 84.0.4147.135,,,2020-09-08 18:10:05,2020-09-08 18:10:23,"18,356s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:10:05,2020-09-08 18:10:10,"4,977s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Buton Kontrolu.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:10:10,2020-09-08 18:10:23,"13,197s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:10:23,2020-09-08 18:10:23,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Filtre Kontrolu,Chrome 84.0.4147.135,,,2020-09-08 18:10:23,2020-09-08 18:10:41,"17,598s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:10:23,2020-09-08 18:10:28,"4,970s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Filtre Kontrolu.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:10:28,2020-09-08 18:10:41,"12,450s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:10:41,2020-09-08 18:10:41,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Rol Ekle,Chrome 84.0.4147.135,,,2020-09-08 18:10:41,2020-09-08 18:11:00,"19,414s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:10:41,2020-09-08 18:10:46,"4,941s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Rol Ekle.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:10:46,2020-09-08 18:11:00,"14,301s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:11:00,2020-09-08 18:11:00,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Yetki Tanimla,Chrome 84.0.4147.135,,,2020-09-08 18:11:00,2020-09-08 18:11:20,"19,859s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:11:00,2020-09-08 18:11:05,"4,963s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Yetki Tanimla.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:11:05,2020-09-08 18:11:20,"14,733s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:11:20,2020-09-08 18:11:20,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Buton Kontrolu,Chrome 84.0.4147.135,,,2020-09-08 18:11:20,2020-09-08 18:11:38,"17,500s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:11:20,2020-09-08 18:11:24,"4,318s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Buton Kontrolu.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:11:25,2020-09-08 18:11:38,"12,990s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:11:38,2020-09-08 18:11:38,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Filtre Kontrolu,Chrome 84.0.4147.135,,,2020-09-08 18:11:38,2020-09-08 18:11:57,"19,472s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:11:38,2020-09-08 18:11:43,"4,975s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Filtre Kontrolu.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:11:43,2020-09-08 18:11:57,"14,309s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:11:57,2020-09-08 18:11:57,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Kullanici Ekle,Chrome 84.0.4147.135,,,2020-09-08 18:11:57,2020-09-08 18:12:19,"22,025s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:11:57,2020-09-08 18:12:02,"5,282s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Kullanici Ekle.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:12:03,2020-09-08 18:12:19,"16,597s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:12:19,2020-09-08 18:12:19,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Rol ve Departman Tanimla,Chrome 84.0.4147.135,,,2020-09-08 18:12:19,2020-09-08 18:12:40,"21,077s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:12:19,2020-09-08 18:12:23,"4,287s",PASSED
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Rol ve Departman Tanimla.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:12:24,2020-09-08 18:12:40,"16,646s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:12:40,2020-09-08 18:12:40,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Adres Defteri/Buton Kontrolu,Chrome 84.0.4147.135,,,2020-09-08 18:12:40,2020-09-08 18:12:57,"16,538s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:12:40,2020-09-08 18:12:45,"5,095s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Araclar/Adres Defteri/Buton Kontrolu.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:12:45,2020-09-08 18:12:57,"11,261s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:12:57,2020-09-08 18:12:57,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Adres Defteri/Filtre Kontrolu,Chrome 84.0.4147.135,,,2020-09-08 18:12:57,2020-09-08 18:13:14,"17,192s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:12:57,2020-09-08 18:13:02,"4,921s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Araclar/Adres Defteri/Filtre Kontrolu.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:13:02,2020-09-08 18:13:14,"12,075s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:13:14,2020-09-08 18:13:14,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Ayarlarim/Baslik Kontrolu,Chrome 84.0.4147.135,,,2020-09-08 18:13:14,2020-09-08 18:13:35,"20,593s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:13:14,2020-09-08 18:13:18,"4,264s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Araclar/Ayarlarim/Baslik Kontrolu.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:13:18,2020-09-08 18:13:35,"16,150s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:13:35,2020-09-08 18:13:35,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Ayarlarim/Fatura ve Zarflar Icin Sayfadaki Kayit Sayisi,Chrome 84.0.4147.135,,,2020-09-08 18:13:35,2020-09-08 18:13:54,"19,319s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:13:35,2020-09-08 18:13:39,"4,944s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Araclar/Ayarlarim/Fatura ve Zarflar Icin Sayfadaki Kayit Sayisi.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:13:40,2020-09-08 18:13:54,"14,202s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:13:54,2020-09-08 18:13:54,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/e-Arsiv Ayarlari/e-Arsiv Faturalari Icin On Deger XSLT,Chrome 84.0.4147.135,,,2020-09-08 18:13:54,2020-09-08 18:14:10,"15,973s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:13:54,2020-09-08 18:13:59,"5,028s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Araclar/e-Arsiv Ayarlari/e-Arsiv Faturalari Icin On Deger XSLT.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:13:59,2020-09-08 18:14:10,"10,727s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:14:10,2020-09-08 18:14:10,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Firma Bilgileri/Firma Bilgileri,Chrome 84.0.4147.135,,,2020-09-08 18:14:10,2020-09-08 18:14:28,"17,746s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:14:10,2020-09-08 18:14:15,"5,034s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Araclar/Firma Bilgileri/Firma Bilgileri.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:14:15,2020-09-08 18:14:28,"12,533s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:14:28,2020-09-08 18:14:28,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Arsiv/Buton Kontrolu,Chrome 84.0.4147.135,,,2020-09-08 18:14:28,2020-09-08 18:14:48,"20,110s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:14:28,2020-09-08 18:14:33,"4,964s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Arsiv/Buton Kontrolu.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:14:33,2020-09-08 18:14:48,"14,956s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:14:48,2020-09-08 18:14:48,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Arsiv/On Deger Ata,Chrome 84.0.4147.135,,,2020-09-08 18:14:48,2020-09-08 18:15:06,"18,070s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:14:48,2020-09-08 18:14:53,"4,961s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Arsiv/On Deger Ata.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:14:53,2020-09-08 18:15:06,"12,905s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:15:06,2020-09-08 18:15:06,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Arsiv/Onizleme,Chrome 84.0.4147.135,,,2020-09-08 18:15:06,2020-09-08 18:15:26,"19,760s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:15:06,2020-09-08 18:15:11,"5,019s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Arsiv/Onizleme.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:15:11,2020-09-08 18:15:26,"14,522s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:15:26,2020-09-08 18:15:26,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Arsiv/Tasarimi Indir,Chrome 84.0.4147.135,,,2020-09-08 18:15:26,2020-09-08 18:15:46,"20,122s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:15:26,2020-09-08 18:15:31,"4,977s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Arsiv/Tasarimi Indir.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:15:31,2020-09-08 18:15:46,"14,948s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:15:46,2020-09-08 18:15:46,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Fatura/Buton Kontrolu,Chrome 84.0.4147.135,,,2020-09-08 18:15:46,2020-09-08 18:16:05,"19,742s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:15:46,2020-09-08 18:15:51,"4,968s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Fatura/Buton Kontrolu.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:15:51,2020-09-08 18:16:05,"14,582s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:16:05,2020-09-08 18:16:05,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Fatura/On Deger Ata,Chrome 84.0.4147.135,,,2020-09-08 18:16:05,2020-09-08 18:16:23,"17,355s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:16:05,2020-09-08 18:16:10,"4,971s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Fatura/On Deger Ata.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:16:11,2020-09-08 18:16:23,"12,171s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:16:23,2020-09-08 18:16:23,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Fatura/Onizleme,Chrome 84.0.4147.135,,,2020-09-08 18:16:23,2020-09-08 18:16:41,"18,368s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:16:23,2020-09-08 18:16:28,"5,072s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Fatura/Onizleme.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:16:28,2020-09-08 18:16:41,"13,124s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:16:41,2020-09-08 18:16:41,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Fatura/Tasarimi Indir,Chrome 84.0.4147.135,,,2020-09-08 18:16:41,2020-09-08 18:17:00,"19,272s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:16:41,2020-09-08 18:16:46,"4,936s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Fatura/Tasarimi Indir.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:16:46,2020-09-08 18:17:00,"14,143s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:17:00,2020-09-08 18:17:00,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Irsaliye/Buton Kontrolu,Chrome 84.0.4147.135,,,2020-09-08 18:17:00,2020-09-08 18:17:17,"16,682s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:17:00,2020-09-08 18:17:05,"4,938s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Irsaliye/Buton Kontrolu.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:17:06,2020-09-08 18:17:17,"11,547s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:17:17,2020-09-08 18:17:17,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Irsaliye/On Deger Ata,Chrome 84.0.4147.135,,,2020-09-08 18:17:17,2020-09-08 18:17:34,"17,132s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:17:17,2020-09-08 18:17:22,"4,960s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Irsaliye/On Deger Ata.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:17:22,2020-09-08 18:17:34,"11,957s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:17:34,2020-09-08 18:17:34,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Irsaliye/Onizleme,Chrome 84.0.4147.135,,,2020-09-08 18:17:34,2020-09-08 18:17:51,"16,957s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:17:34,2020-09-08 18:17:39,"5,029s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Irsaliye/Onizleme.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:17:39,2020-09-08 18:17:51,"11,735s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:17:51,2020-09-08 18:17:51,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Irsaliye/Tasarimi Indir,Chrome 84.0.4147.135,,,2020-09-08 18:17:51,2020-09-08 18:18:08,"17,222s",FAILED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:17:51,2020-09-08 18:17:56,"5,023s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Irsaliye/Tasarimi Indir.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:17:56,2020-09-08 18:18:08,"11,967s",FAILED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:18:08,2020-09-08 18:18:08,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Mustahsil Makbuzu/Buton Kontrolu,Chrome 84.0.4147.135,,,2020-09-08 18:18:08,2020-09-08 18:18:27,"18,245s",PASSED
Start listener action : sampleBeforeTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:18:08,2020-09-08 18:18:13,"5,031s",PASSED
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Mustahsil Makbuzu/Buton Kontrolu.feature"")",Chrome 84.0.4147.135,,,2020-09-08 18:18:14,2020-09-08 18:18:27,"13,023s",PASSED
Start listener action : sampleAfterTestSuite,Chrome 84.0.4147.135,,,2020-09-08 18:18:27,2020-09-08 18:18:27,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Mustahsil Makbuzu/On Deger Ata,Chrome 84.0.4147.135,,,2020-09-08 18:18:27,2020-09-08 18:18:45,"18,200s",FAILED
