Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Filtre Kontrolu.feature"")",,,,2020-09-11 12:01:39,2020-09-11 12:01:43,"4,657s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:01:43,2020-09-11 12:01:43,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Rol Ekle,,,,2020-09-11 12:01:43,2020-09-11 12:01:50,"6,082s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:01:43,2020-09-11 12:01:44,"1,059s",ERROR
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Rol Ekle.feature"")",,,,2020-09-11 12:01:45,2020-09-11 12:01:49,"4,845s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:01:50,2020-09-11 12:01:50,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Yetki Tanimla,,,,2020-09-11 12:01:50,2020-09-11 12:01:55,"5,560s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:01:50,2020-09-11 12:01:51,"1,053s",ERROR
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Rol ve Yetki Tanimlari/Yetki Tanimla.feature"")",,,,2020-09-11 12:01:51,2020-09-11 12:01:55,"4,344s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:01:55,2020-09-11 12:01:55,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Buton Kontrolu,,,,2020-09-11 12:01:55,2020-09-11 12:02:00,"5,337s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:01:55,2020-09-11 12:01:56,"0,993s",ERROR
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Buton Kontrolu.feature"")",,,,2020-09-11 12:01:56,2020-09-11 12:02:00,"4,161s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:02:00,2020-09-11 12:02:00,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Filtre Kontrolu,,,,2020-09-11 12:02:00,2020-09-11 12:02:06,"5,438s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:02:00,2020-09-11 12:02:01,"1,045s",ERROR
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Filtre Kontrolu.feature"")",,,,2020-09-11 12:02:02,2020-09-11 12:02:06,"4,227s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:02:06,2020-09-11 12:02:06,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Kullanici Ekle,,,,2020-09-11 12:02:06,2020-09-11 12:02:11,"5,428s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:02:06,2020-09-11 12:02:07,"0,988s",ERROR
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Kullanici Ekle.feature"")",,,,2020-09-11 12:02:07,2020-09-11 12:02:11,"4,301s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:02:11,2020-09-11 12:02:11,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Rol ve Departman Tanimla,,,,2020-09-11 12:02:11,2020-09-11 12:02:17,"5,676s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:02:11,2020-09-11 12:02:12,"1,055s",ERROR
"runFeatureFile(""Include/features/Firma Yonetimi/Yetki Yonetimi/Kullanici Tanimlari/Rol ve Departman Tanimla.feature"")",,,,2020-09-11 12:02:13,2020-09-11 12:02:17,"4,423s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:02:17,2020-09-11 12:02:17,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Adres Defteri/Buton Kontrolu,,,,2020-09-11 12:02:17,2020-09-11 12:02:22,"5,382s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:02:17,2020-09-11 12:02:18,"1,053s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Araclar/Adres Defteri/Buton Kontrolu.feature"")",,,,2020-09-11 12:02:18,2020-09-11 12:02:22,"4,121s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:02:22,2020-09-11 12:02:22,"0,002s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Adres Defteri/Filtre Kontrolu,,,,2020-09-11 12:02:22,2020-09-11 12:02:28,"5,246s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:02:22,2020-09-11 12:02:23,"1,043s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Araclar/Adres Defteri/Filtre Kontrolu.feature"")",,,,2020-09-11 12:02:24,2020-09-11 12:02:28,"4,045s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:02:28,2020-09-11 12:02:28,"0,002s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Ayarlarim/Baslik Kontrolu,,,,2020-09-11 12:02:28,2020-09-11 12:02:33,"5,142s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:02:28,2020-09-11 12:02:29,"0,992s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Araclar/Ayarlarim/Baslik Kontrolu.feature"")",,,,2020-09-11 12:02:29,2020-09-11 12:02:33,"3,957s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:02:33,2020-09-11 12:02:33,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Ayarlarim/Fatura ve Zarflar Icin Sayfadaki Kayit Sayisi,,,,2020-09-11 12:02:33,2020-09-11 12:02:38,"5,447s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:02:33,2020-09-11 12:02:34,"0,989s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Araclar/Ayarlarim/Fatura ve Zarflar Icin Sayfadaki Kayit Sayisi.feature"")",,,,2020-09-11 12:02:34,2020-09-11 12:02:38,"4,290s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:02:38,2020-09-11 12:02:38,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/e-Arsiv Ayarlari/e-Arsiv Faturalari Icin On Deger XSLT,,,,2020-09-11 12:02:38,2020-09-11 12:02:43,"5,262s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:02:38,2020-09-11 12:02:39,"0,993s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Araclar/e-Arsiv Ayarlari/e-Arsiv Faturalari Icin On Deger XSLT.feature"")",,,,2020-09-11 12:02:39,2020-09-11 12:02:43,"4,110s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:02:43,2020-09-11 12:02:43,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Araclar/Firma Bilgileri/Firma Bilgileri,,,,2020-09-11 12:02:43,2020-09-11 12:02:49,"5,514s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:02:43,2020-09-11 12:02:45,"1,044s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Araclar/Firma Bilgileri/Firma Bilgileri.feature"")",,,,2020-09-11 12:02:45,2020-09-11 12:02:49,"4,280s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:02:49,2020-09-11 12:02:49,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Arsiv/Buton Kontrolu,,,,2020-09-11 12:02:49,2020-09-11 12:02:55,"5,775s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:02:49,2020-09-11 12:02:50,"1,063s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Arsiv/Buton Kontrolu.feature"")",,,,2020-09-11 12:02:50,2020-09-11 12:02:55,"4,503s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:02:55,2020-09-11 12:02:55,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Arsiv/On Deger Ata,,,,2020-09-11 12:02:55,2020-09-11 12:03:00,"5,640s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:02:55,2020-09-11 12:02:56,"0,995s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Arsiv/On Deger Ata.feature"")",,,,2020-09-11 12:02:56,2020-09-11 12:03:00,"4,476s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:03:00,2020-09-11 12:03:00,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Arsiv/Onizleme,,,,2020-09-11 12:03:00,2020-09-11 12:03:06,"5,893s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:03:00,2020-09-11 12:03:01,"1,051s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Arsiv/Onizleme.feature"")",,,,2020-09-11 12:03:02,2020-09-11 12:03:06,"4,639s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:03:06,2020-09-11 12:03:06,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Arsiv/Tasarimi Indir,,,,2020-09-11 12:03:06,2020-09-11 12:03:12,"5,960s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:03:06,2020-09-11 12:03:07,"0,985s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Arsiv/Tasarimi Indir.feature"")",,,,2020-09-11 12:03:07,2020-09-11 12:03:12,"4,786s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:03:12,2020-09-11 12:03:12,"0,002s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Fatura/Buton Kontrolu,,,,2020-09-11 12:03:12,2020-09-11 12:03:19,"6,342s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:03:12,2020-09-11 12:03:13,"1,066s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Fatura/Buton Kontrolu.feature"")",,,,2020-09-11 12:03:14,2020-09-11 12:03:19,"5,070s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:03:19,2020-09-11 12:03:19,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Fatura/On Deger Ata,,,,2020-09-11 12:03:19,2020-09-11 12:03:25,"6,393s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:03:19,2020-09-11 12:03:20,"1,054s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Fatura/On Deger Ata.feature"")",,,,2020-09-11 12:03:20,2020-09-11 12:03:25,"5,104s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:03:25,2020-09-11 12:03:25,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Fatura/Onizleme,,,,2020-09-11 12:03:25,2020-09-11 12:03:31,"6,344s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:03:25,2020-09-11 12:03:26,"1,068s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Fatura/Onizleme.feature"")",,,,2020-09-11 12:03:26,2020-09-11 12:03:31,"5,063s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:03:31,2020-09-11 12:03:31,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Fatura/Tasarimi Indir,,,,2020-09-11 12:03:31,2020-09-11 12:03:37,"5,965s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:03:31,2020-09-11 12:03:32,"1,055s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Fatura/Tasarimi Indir.feature"")",,,,2020-09-11 12:03:33,2020-09-11 12:03:37,"4,714s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:03:37,2020-09-11 12:03:37,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Irsaliye/Buton Kontrolu,,,,2020-09-11 12:03:37,2020-09-11 12:03:43,"5,920s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:03:37,2020-09-11 12:03:38,"1,057s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Irsaliye/Buton Kontrolu.feature"")",,,,2020-09-11 12:03:39,2020-09-11 12:03:43,"4,674s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:03:43,2020-09-11 12:03:43,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Irsaliye/On Deger Ata,,,,2020-09-11 12:03:43,2020-09-11 12:03:49,"5,455s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:03:43,2020-09-11 12:03:44,"0,994s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Irsaliye/On Deger Ata.feature"")",,,,2020-09-11 12:03:44,2020-09-11 12:03:49,"4,281s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:03:49,2020-09-11 12:03:49,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Irsaliye/Onizleme,,,,2020-09-11 12:03:49,2020-09-11 12:03:54,"5,489s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:03:49,2020-09-11 12:03:50,"1,046s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Irsaliye/Onizleme.feature"")",,,,2020-09-11 12:03:50,2020-09-11 12:03:54,"4,273s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:03:54,2020-09-11 12:03:54,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Irsaliye/Tasarimi Indir,,,,2020-09-11 12:03:54,2020-09-11 12:04:00,"5,357s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:03:54,2020-09-11 12:03:55,"1,044s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Irsaliye/Tasarimi Indir.feature"")",,,,2020-09-11 12:03:55,2020-09-11 12:04:00,"4,159s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:04:00,2020-09-11 12:04:00,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Mustahsil Makbuzu/Buton Kontrolu,,,,2020-09-11 12:04:00,2020-09-11 12:04:05,"5,450s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:04:00,2020-09-11 12:04:01,"1,044s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Mustahsil Makbuzu/Buton Kontrolu.feature"")",,,,2020-09-11 12:04:01,2020-09-11 12:04:05,"4,237s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:04:05,2020-09-11 12:04:05,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Mustahsil Makbuzu/On Deger Ata,,,,2020-09-11 12:04:05,2020-09-11 12:04:11,"5,686s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:04:05,2020-09-11 12:04:06,"1,043s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Mustahsil Makbuzu/On Deger Ata.feature"")",,,,2020-09-11 12:04:06,2020-09-11 12:04:11,"4,437s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:04:11,2020-09-11 12:04:11,"0,002s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Mustahsil Makbuzu/Onizleme,,,,2020-09-11 12:04:11,2020-09-11 12:04:17,"5,967s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:04:11,2020-09-11 12:04:12,"0,997s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Mustahsil Makbuzu/Onizleme.feature"")",,,,2020-09-11 12:04:12,2020-09-11 12:04:17,"4,776s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:04:17,2020-09-11 12:04:17,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Mustahsil Makbuzu/Tasarimi Indir,,,,2020-09-11 12:04:17,2020-09-11 12:04:23,"6,613s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:04:17,2020-09-11 12:04:18,"1,066s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Mustahsil Makbuzu/Tasarimi Indir.feature"")",,,,2020-09-11 12:04:18,2020-09-11 12:04:23,"5,304s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:04:23,2020-09-11 12:04:23,"0,001s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Serbest Meslek Makbuzu/Buton Kontrolu,,,,2020-09-11 12:04:23,2020-09-11 12:04:29,"5,927s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:04:23,2020-09-11 12:04:24,"1,116s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Serbest Meslek Makbuzu/Buton Kontrolu.feature"")",,,,2020-09-11 12:04:25,2020-09-11 12:04:29,"4,567s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:04:29,2020-09-11 12:04:29,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Serbest Meslek Makbuzu/On Deger Ata,,,,2020-09-11 12:04:29,2020-09-11 12:04:35,"5,416s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:04:29,2020-09-11 12:04:30,"0,996s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Serbest Meslek Makbuzu/On Deger Ata.feature"")",,,,2020-09-11 12:04:30,2020-09-11 12:04:35,"4,231s",FAILED
Start listener action : sampleAfterTestSuite,,,,2020-09-11 12:04:35,2020-09-11 12:04:35,"0,000s",PASSED
,,,,,,,
Test Cases/Case Repository/Ayarlar/Gorsel Tasarim/Hazir Tasarim Araci/e-Serbest Meslek Makbuzu/Onizleme,,,,2020-09-11 12:04:35,2020-09-11 12:04:40,"5,434s",FAILED
Start listener action : sampleBeforeTestSuite,,,,2020-09-11 12:04:35,2020-09-11 12:04:36,"0,998s",ERROR
"runFeatureFile(""Include/features/Ayarlar/Gorsel Tasarimlar/Hazir Tasarim Araci/e-Serbest Meslek Makbuzu/Onizleme.feature"")",,,,2020-09-11 12:04:36,2020-09-11 12:04:40,"4,252s",FAILED
